taxonKey,acceptedTaxonKey,scientificName,kingdom,phylum,class,order,family,genus,taxon rank,nomenclatural code,location,country code,occurrence status,establishment means,degree of establishment,introduction pathway 1,introduction pathway 2,introduction pathway 3,introduction pathway 4,introduction pathway 5,introduction pathway 6,introduction pathway 7,date first observation,date last observation,source,occurrence remarks,native range,terrestrial,marine,freshwater,date added,added by,verified by
2669006,2669006,Sphagnum palustre L.,Plantae,Bryophyta,Sphagnopsida,Sphagnales,Sphagnaceae,Sphagnum,species,,Flanders,BE,,native,native,,,,,,,,1845,2025-11-11 15:49:56,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
2669006,2669006,Sphagnum palustre L.,Plantae,Bryophyta,Sphagnopsida,Sphagnales,Sphagnaceae,Sphagnum,species,,Wallonia,BE,,native,native,,,,,,,,1845,2025-11-11 15:49:56,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
2669035,2669035,Sphagnum denticulatum Brid.,Plantae,Bryophyta,Sphagnopsida,Sphagnales,Sphagnaceae,Sphagnum,species,,Belgium,BE,,native,native,,,,,,,,1871-10-01,2024-12-15,"Van Landuyt W, Brosens D, De Beer D (2025). Florabank2: a grid-based database on distribution of bryophytes in the northern part of Belgium (Flanders and the Brussels Capital region). Version 1.18. Research Institute for Nature and Forest (INBO). Occurrence dataset https://doi.org/10.15468/385t22",,,,FALSE,,,,
2669035,2669035,Sphagnum denticulatum Brid.,Plantae,Bryophyta,Sphagnopsida,Sphagnales,Sphagnaceae,Sphagnum,species,,Flanders,BE,,native,native,,,,,,,,1871-10-01,2024-12-15,"Van Landuyt W, Brosens D, De Beer D (2025). Florabank2: a grid-based database on distribution of bryophytes in the northern part of Belgium (Flanders and the Brussels Capital region). Version 1.18. Research Institute for Nature and Forest (INBO). Occurrence dataset https://doi.org/10.15468/385t22",,,,FALSE,,,,
2669035,2669035,Sphagnum denticulatum Brid.,Plantae,Bryophyta,Sphagnopsida,Sphagnales,Sphagnaceae,Sphagnum,species,,Wallonia,BE,,native,native,,,,,,,,1871-10-01,2024-12-15,"Van Landuyt W, Brosens D, De Beer D (2025). Florabank2: a grid-based database on distribution of bryophytes in the northern part of Belgium (Flanders and the Brussels Capital region). Version 1.18. Research Institute for Nature and Forest (INBO). Occurrence dataset https://doi.org/10.15468/385t22",,,,FALSE,,,,
2669035,2669035,Sphagnum denticulatum Brid.,Plantae,Bryophyta,Sphagnopsida,Sphagnales,Sphagnaceae,Sphagnum,species,,Brussels,BE,,native,native,,,,,,,,1871-10-01,2024-12-15,"Van Landuyt W, Brosens D, De Beer D (2025). Florabank2: a grid-based database on distribution of bryophytes in the northern part of Belgium (Flanders and the Brussels Capital region). Version 1.18. Research Institute for Nature and Forest (INBO). Occurrence dataset https://doi.org/10.15468/385t22",,,,FALSE,,,,
4280844,2669035,Sphagnum auriculatum Schimp.,Plantae,Bryophyta,Sphagnopsida,Sphagnales,Sphagnaceae,Sphagnum,species,,Belgium,BE,,native,native,,,,,,,,1871-10-01,2024-12-15,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
4280844,2669035,Sphagnum auriculatum Schimp.,Plantae,Bryophyta,Sphagnopsida,Sphagnales,Sphagnaceae,Sphagnum,species,,Flanders,BE,,native,native,,,,,,,,1871-10-01,2024-12-15,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
4280844,2669035,Sphagnum auriculatum Schimp.,Plantae,Bryophyta,Sphagnopsida,Sphagnales,Sphagnaceae,Sphagnum,species,,Wallonia,BE,,native,native,,,,,,,,1871-10-01,2024-12-15,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
2669053,2669053,Sphagnum subnitens Russow & Warnst.,Plantae,Bryophyta,Sphagnopsida,Sphagnales,Sphagnaceae,Sphagnum,species,,Belgium,BE,,native,native,,,,,,,,1876-09-09,2024-12-15,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
2669053,2669053,Sphagnum subnitens Russow & Warnst.,Plantae,Bryophyta,Sphagnopsida,Sphagnales,Sphagnaceae,Sphagnum,species,,Flanders,BE,,native,native,,,,,,,,1876-09-09,2024-12-15,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
2669053,2669053,Sphagnum subnitens Russow & Warnst.,Plantae,Bryophyta,Sphagnopsida,Sphagnales,Sphagnaceae,Sphagnum,species,,Wallonia,BE,,native,native,,,,,,,,1876-09-09,2024-12-15,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
2669060,2669060,Sphagnum inundatum Russow,Plantae,Bryophyta,Sphagnopsida,Sphagnales,Sphagnaceae,Sphagnum,species,,Belgium,BE,,native,native,,,,,,,,1908-05-11,2024-12-14,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
2669060,2669060,Sphagnum inundatum Russow,Plantae,Bryophyta,Sphagnopsida,Sphagnales,Sphagnaceae,Sphagnum,species,,Flanders,BE,,native,native,,,,,,,,1908-05-11,2024-12-14,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
2669060,2669060,Sphagnum inundatum Russow,Plantae,Bryophyta,Sphagnopsida,Sphagnales,Sphagnaceae,Sphagnum,species,,Wallonia,BE,,native,native,,,,,,,,1908-05-11,2024-12-14,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
2669112,2669112,Sphagnum cuspidatum Ehrh. ex Hoffm.,Plantae,Bryophyta,Sphagnopsida,Sphagnales,Sphagnaceae,Sphagnum,species,,Belgium,BE,,native,native,,,,,,,,1868-06-01,2024-12-15,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
2669112,2669112,Sphagnum cuspidatum Ehrh. ex Hoffm.,Plantae,Bryophyta,Sphagnopsida,Sphagnales,Sphagnaceae,Sphagnum,species,,Flanders,BE,,native,native,,,,,,,,1868-06-01,2024-12-15,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
2669112,2669112,Sphagnum cuspidatum Ehrh. ex Hoffm.,Plantae,Bryophyta,Sphagnopsida,Sphagnales,Sphagnaceae,Sphagnum,species,,Wallonia,BE,,native,native,,,,,,,,1868-06-01,2024-12-15,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
2669113,2669113,Sphagnum squarrosum Crome,Plantae,Bryophyta,Sphagnopsida,Sphagnales,Sphagnaceae,Sphagnum,species,,Belgium,BE,,native,native,,,,,,,,1868-06-01,2025-03-02 14:15:06,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
2669113,2669113,Sphagnum squarrosum Crome,Plantae,Bryophyta,Sphagnopsida,Sphagnales,Sphagnaceae,Sphagnum,species,,Flanders,BE,,native,native,,,,,,,,1868-06-01,2025-03-02 14:15:06,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
2669113,2669113,Sphagnum squarrosum Crome,Plantae,Bryophyta,Sphagnopsida,Sphagnales,Sphagnaceae,Sphagnum,species,,Wallonia,BE,,native,native,,,,,,,,1868-06-01,2025-03-02 14:15:06,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
2669115,2669115,Sphagnum obtusum Warnst.,Plantae,Bryophyta,Sphagnopsida,Sphagnales,Sphagnaceae,Sphagnum,species,,Belgium,BE,,native,native,,,,,,,,1881-07-23,2024-12-14,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
2669115,2669115,Sphagnum obtusum Warnst.,Plantae,Bryophyta,Sphagnopsida,Sphagnales,Sphagnaceae,Sphagnum,species,,Flanders,BE,,native,native,,,,,,,,1881-07-23,2024-12-14,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
2669139,2669139,Sphagnum quinquefarium (Braithw.) Warnst.,Plantae,Bryophyta,Sphagnopsida,Sphagnales,Sphagnaceae,Sphagnum,species,,Belgium,BE,,native,native,,,,,,,,1886-08-01,2024-12-01 13:48,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
2669139,2669139,Sphagnum quinquefarium (Braithw.) Warnst.,Plantae,Bryophyta,Sphagnopsida,Sphagnales,Sphagnaceae,Sphagnum,species,,Flanders,BE,,native,native,,,,,,,,1886-08-01,2024-12-01 13:48,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
2669139,2669139,Sphagnum quinquefarium (Braithw.) Warnst.,Plantae,Bryophyta,Sphagnopsida,Sphagnales,Sphagnaceae,Sphagnum,species,,Wallonia,BE,,native,native,,,,,,,,1886-08-01,2024-12-01 13:48,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
2669200,2669200,Sphagnum platyphyllum (Lindb. ex Braithw.) Warnst.,Plantae,Bryophyta,Sphagnopsida,Sphagnales,Sphagnaceae,Sphagnum,species,,Belgium,BE,,native,native,,,,,,,,1883-04-10,2019-07-13,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
2669200,2669200,Sphagnum platyphyllum (Lindb. ex Braithw.) Warnst.,Plantae,Bryophyta,Sphagnopsida,Sphagnales,Sphagnaceae,Sphagnum,species,,Flanders,BE,,native,native,,,,,,,,1883-04-10,2019-07-13,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
2669208,2669208,Sphagnum contortum Schultz,Plantae,Bryophyta,Sphagnopsida,Sphagnales,Sphagnaceae,Sphagnum,species,,Belgium,BE,,native,native,,,,,,,,1868-08-01,2024-06-17,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
2669208,2669208,Sphagnum contortum Schultz,Plantae,Bryophyta,Sphagnopsida,Sphagnales,Sphagnaceae,Sphagnum,species,,Flanders,BE,,native,native,,,,,,,,1868-08-01,2024-06-17,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
2669208,2669208,Sphagnum contortum Schultz,Plantae,Bryophyta,Sphagnopsida,Sphagnales,Sphagnaceae,Sphagnum,species,,Wallonia,BE,,native,native,,,,,,,,1868-08-01,2024-06-17,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
2669215,2669215,Sphagnum fuscum (Schimp.) H.Klinggr.,Plantae,Bryophyta,Sphagnopsida,Sphagnales,Sphagnaceae,Sphagnum,species,,Belgium,BE,,native,native,,,,,,,,1965-06-05,1993-08-08,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
2669215,2669215,Sphagnum fuscum (Schimp.) H.Klinggr.,Plantae,Bryophyta,Sphagnopsida,Sphagnales,Sphagnaceae,Sphagnum,species,,Wallonia,BE,,native,native,,,,,,,,1965-06-05,1993-08-08,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
2669222,2669222,Sphagnum molle Sull.,Plantae,Bryophyta,Sphagnopsida,Sphagnales,Sphagnaceae,Sphagnum,species,,Belgium,BE,,native,native,,,,,,,,1876-08-01,2023-09-21,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
2669222,2669222,Sphagnum molle Sull.,Plantae,Bryophyta,Sphagnopsida,Sphagnales,Sphagnaceae,Sphagnum,species,,Flanders,BE,,native,native,,,,,,,,1876-08-01,2023-09-21,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
2669222,2669222,Sphagnum molle Sull.,Plantae,Bryophyta,Sphagnopsida,Sphagnales,Sphagnaceae,Sphagnum,species,,Wallonia,BE,,native,native,,,,,,,,1876-08-01,2023-09-21,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
2669235,2669235,Sphagnum flexuosum Dozy & Molk.,Plantae,Bryophyta,Sphagnopsida,Sphagnales,Sphagnaceae,Sphagnum,species,,Belgium,BE,,native,native,,,,,,,,1884-06-03,2024-12-15,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
2669235,2669235,Sphagnum flexuosum Dozy & Molk.,Plantae,Bryophyta,Sphagnopsida,Sphagnales,Sphagnaceae,Sphagnum,species,,Flanders,BE,,native,native,,,,,,,,1884-06-03,2024-12-15,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
2669235,2669235,Sphagnum flexuosum Dozy & Molk.,Plantae,Bryophyta,Sphagnopsida,Sphagnales,Sphagnaceae,Sphagnum,species,,Wallonia,BE,,native,native,,,,,,,,1884-06-03,2024-12-15,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
2669235,2669235,Sphagnum flexuosum Dozy & Molk.,Plantae,Bryophyta,Sphagnopsida,Sphagnales,Sphagnaceae,Sphagnum,species,,Brussels,BE,,native,native,,,,,,,,1884-06-03,2024-12-15,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
2669241,2669241,Sphagnum girgensohnii Russow,Plantae,Bryophyta,Sphagnopsida,Sphagnales,Sphagnaceae,Sphagnum,species,,Belgium,BE,,native,native,,,,,,,,1905-02-18,2024-06-17,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
2669241,2669241,Sphagnum girgensohnii Russow,Plantae,Bryophyta,Sphagnopsida,Sphagnales,Sphagnaceae,Sphagnum,species,,Flanders,BE,,native,native,,,,,,,,1905-02-18,2024-06-17,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
2669241,2669241,Sphagnum girgensohnii Russow,Plantae,Bryophyta,Sphagnopsida,Sphagnales,Sphagnaceae,Sphagnum,species,,Wallonia,BE,,native,native,,,,,,,,1905-02-18,2024-06-17,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
2670130,2670130,Seligeria pusilla (Hedw.) Bruch & Schimp.,Plantae,Bryophyta,Bryopsida,Grimmiales,Seligeriaceae,Seligeria,species,,Belgium,BE,,native,native,,,,,,,,1876-05-01,2024-03-17,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
2670130,2670130,Seligeria pusilla (Hedw.) Bruch & Schimp.,Plantae,Bryophyta,Bryopsida,Grimmiales,Seligeriaceae,Seligeria,species,,Wallonia,BE,,native,native,,,,,,,,1876-05-01,2024-03-17,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
2670131,2670131,Seligeria trifaria (Brid.) Lindb.,Plantae,Bryophyta,Bryopsida,Grimmiales,Seligeriaceae,Seligeria,species,,Belgium,BE,,native,native,,,,,,,,1984-07-16,2024-06-13,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
2670131,2670131,Seligeria trifaria (Brid.) Lindb.,Plantae,Bryophyta,Bryopsida,Grimmiales,Seligeriaceae,Seligeria,species,,Wallonia,BE,,native,native,,,,,,,,1984-07-16,2024-06-13,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
2670132,2670132,Seligeria calcarea (Hedw.) Bruch & Schimp.,Plantae,Bryophyta,Bryopsida,Grimmiales,Seligeriaceae,Seligeria,species,,Belgium,BE,,native,native,,,,,,,,1898-02-13,2010-08-24,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
2670132,2670132,Seligeria calcarea (Hedw.) Bruch & Schimp.,Plantae,Bryophyta,Bryopsida,Grimmiales,Seligeriaceae,Seligeria,species,,Flanders,BE,,native,native,,,,,,,,1898-02-13,2010-08-24,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
2670132,2670132,Seligeria calcarea (Hedw.) Bruch & Schimp.,Plantae,Bryophyta,Bryopsida,Grimmiales,Seligeriaceae,Seligeria,species,,Wallonia,BE,,native,native,,,,,,,,1898-02-13,2010-08-24,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
2670139,2670139,Seligeria acutifolia Lindb.,Plantae,Bryophyta,Bryopsida,Grimmiales,Seligeriaceae,Seligeria,species,,Belgium,BE,,native,native,,,,,,,,1986-09-27,2012-03-25,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
2670139,2670139,Seligeria acutifolia Lindb.,Plantae,Bryophyta,Bryopsida,Grimmiales,Seligeriaceae,Seligeria,species,,Wallonia,BE,,native,native,,,,,,,,1986-09-27,2012-03-25,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
2670498,2670498,Bryoerythrophyllum recurvirostrum (Hedw.) P.C.Chen,Plantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Bryoerythrophyllum,species,,Belgium,BE,,native,native,,,,,,,,1851-09-01/1851-09-30,2025-01-29,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,FALSE,,,
2670498,2670498,Bryoerythrophyllum recurvirostrum (Hedw.) P.C.Chen,Plantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Bryoerythrophyllum,species,,Flanders,BE,,native,native,,,,,,,,1851-09-01/1851-09-30,2025-01-29,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,FALSE,,,
2670498,2670498,Bryoerythrophyllum recurvirostrum (Hedw.) P.C.Chen,Plantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Bryoerythrophyllum,species,,Wallonia,BE,,native,native,,,,,,,,1851-09-01/1851-09-30,2025-01-29,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,FALSE,,,
2670498,2670498,Bryoerythrophyllum recurvirostrum (Hedw.) P.C.Chen,Plantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Bryoerythrophyllum,species,,Brussels,BE,,native,native,,,,,,,,1851-09-01/1851-09-30,2025-01-29,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,FALSE,,,
2670505,2670505,Bryoerythrophyllum ferruginascens (Stirt.) Giacom.,Plantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Bryoerythrophyllum,species,,Belgium,BE,,native,native,,,,,,,,1956-08-04,2023-10-21,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,FALSE,,,
2670505,2670505,Bryoerythrophyllum ferruginascens (Stirt.) Giacom.,Plantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Bryoerythrophyllum,species,,Wallonia,BE,,native,native,,,,,,,,1956-08-04,2023-10-21,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,FALSE,,,
2670744,2670744,Crossidium squamiferum (Viv.) Jur.,Plantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Crossidium,species,,Belgium,BE,,native,native,,,,,,,,1905-01-06,1833,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,FALSE,,,
2670744,2670744,Crossidium squamiferum (Viv.) Jur.,Plantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Crossidium,species,,Wallonia,BE,,native,native,,,,,,,,1905-01-06,1833,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,FALSE,,,
2670762,2670762,Hennediella heimii (Hedw.) R.H.Zander,Plantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Hennediella,species,,Belgium,BE,,native,native,,,,,,,,1874-05-01,2024-03-14,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,FALSE,,,
